FIPS,FOODINSEC_10_12,FOODINSEC_13_15,VLFOODSEC_10_12,VLFOODSEC_13_15,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11
48097,18.4,15.4,6.2,6.0,12.6,12.8
48099,18.4,15.4,6.2,6.0,12.6,12.8
48101,18.4,15.4,6.2,6.0,12.6,12.8
48103,18.4,15.4,6.2,6.0,12.6,12.8
48105,18.4,15.4,6.2,6.0,12.6,12.8
48107,18.4,15.4,6.2,6.0,12.6,12.8
48109,18.4,15.4,6.2,6.0,12.6,12.8
48111,18.4,15.4,6.2,6.0,12.6,12.8
48113,18.4,15.4,6.2,6.0,12.6,12.8
48115,18.4,15.4,6.2,6.0,12.6,12.8
48117,18.4,15.4,6.2,6.0,12.6,12.8
48119,18.4,15.4,6.2,6.0,12.6,12.8
48121,18.4,15.4,6.2,6.0,12.6,12.8
48123,18.4,15.4,6.2,6.0,12.6,12.8
48125,18.4,15.4,6.2,6.0,12.6,12.8
48127,18.4,15.4,6.2,6.0,12.6,12.8
48129,18.4,15.4,6.2,6.0,12.6,12.8
48131,18.4,15.4,6.2,6.0,12.6,12.8
48133,18.4,15.4,6.2,6.0,12.6,12.8
48135,18.4,15.4,6.2,6.0,12.6,12.8
48137,18.4,15.4,6.2,6.0,12.6,12.8
48139,18.4,15.4,6.2,6.0,12.6,12.8
48141,18.4,15.4,6.2,6.0,12.6,12.8
48143,18.4,15.4,6.2,6.0,12.6,12.8
48145,18.4,15.4,6.2,6.0,12.6,12.8
48147,18.4,15.4,6.2,6.0,12.6,12.8
48149,18.4,15.4,6.2,6.0,12.6,12.8
48151,18.4,15.4,6.2,6.0,12.6,12.8
48153,18.4,15.4,6.2,6.0,12.6,12.8
48155,18.4,15.4,6.2,6.0,12.6,12.8
48157,18.4,15.4,6.2,6.0,12.6,12.8
48159,18.4,15.4,6.2,6.0,12.6,12.8
48161,18.4,15.4,6.2,6.0,12.6,12.8
48163,18.4,15.4,6.2,6.0,12.6,12.8
48165,18.4,15.4,6.2,6.0,12.6,12.8
48167,18.4,15.4,6.2,6.0,12.6,12.8
48169,18.4,15.4,6.2,6.0,12.6,12.8
48171,18.4,15.4,6.2,6.0,12.6,12.8
48173,18.4,15.4,6.2,6.0,12.6,12.8
48175,18.4,15.4,6.2,6.0,12.6,12.8
48177,18.4,15.4,6.2,6.0,12.6,12.8
48179,18.4,15.4,6.2,6.0,12.6,12.8
48181,18.4,15.4,6.2,6.0,12.6,12.8
48183,18.4,15.4,6.2,6.0,12.6,12.8
48185,18.4,15.4,6.2,6.0,12.6,12.8
48187,18.4,15.4,6.2,6.0,12.6,12.8
48189,18.4,15.4,6.2,6.0,12.6,12.8
48191,18.4,15.4,6.2,6.0,12.6,12.8
48193,18.4,15.4,6.2,6.0,12.6,12.8
48195,18.4,15.4,6.2,6.0,12.6,12.8
48197,18.4,15.4,6.2,6.0,12.6,12.8
48199,18.4,15.4,6.2,6.0,12.6,12.8
48201,18.4,15.4,6.2,6.0,12.6,12.8
48203,18.4,15.4,6.2,6.0,12.6,12.8
48205,18.4,15.4,6.2,6.0,12.6,12.8
48207,18.4,15.4,6.2,6.0,12.6,12.8
48209,18.4,15.4,6.2,6.0,12.6,12.8
48211,18.4,15.4,6.2,6.0,12.6,12.8
48213,18.4,15.4,6.2,6.0,12.6,12.8
48215,18.4,15.4,6.2,6.0,12.6,12.8
48217,18.4,15.4,6.2,6.0,12.6,12.8
48219,18.4,15.4,6.2,6.0,12.6,12.8
48221,18.4,15.4,6.2,6.0,12.6,12.8
48223,18.4,15.4,6.2,6.0,12.6,12.8
48225,18.4,15.4,6.2,6.0,12.6,12.8
48227,18.4,15.4,6.2,6.0,12.6,12.8
48229,18.4,15.4,6.2,6.0,12.6,12.8
48231,18.4,15.4,6.2,6.0,12.6,12.8
48233,18.4,15.4,6.2,6.0,12.6,12.8
48235,18.4,15.4,6.2,6.0,12.6,12.8
48237,18.4,15.4,6.2,6.0,12.6,12.8
48239,18.4,15.4,6.2,6.0,12.6,12.8
48241,18.4,15.4,6.2,6.0,12.6,12.8
48243,18.4,15.4,6.2,6.0,12.6,12.8
48245,18.4,15.4,6.2,6.0,12.6,12.8
48247,18.4,15.4,6.2,6.0,12.6,12.8
48249,18.4,15.4,6.2,6.0,12.6,12.8
48251,18.4,15.4,6.2,6.0,12.6,12.8
48253,18.4,15.4,6.2,6.0,12.6,12.8
48255,18.4,15.4,6.2,6.0,12.6,12.8
48257,18.4,15.4,6.2,6.0,12.6,12.8
48259,18.4,15.4,6.2,6.0,12.6,12.8
48261,18.4,15.4,6.2,6.0,12.6,12.8
48263,18.4,15.4,6.2,6.0,12.6,12.8
48265,18.4,15.4,6.2,6.0,12.6,12.8
48267,18.4,15.4,6.2,6.0,12.6,12.8
48269,18.4,15.4,6.2,6.0,12.6,12.8
48271,18.4,15.4,6.2,6.0,12.6,12.8
48273,18.4,15.4,6.2,6.0,12.6,12.8
48275,18.4,15.4,6.2,6.0,12.6,12.8
48277,18.4,15.4,6.2,6.0,12.6,12.8
48279,18.4,15.4,6.2,6.0,12.6,12.8
48281,18.4,15.4,6.2,6.0,12.6,12.8
48283,18.4,15.4,6.2,6.0,12.6,12.8
48285,18.4,15.4,6.2,6.0,12.6,12.8
48287,18.4,15.4,6.2,6.0,12.6,12.8
48289,18.4,15.4,6.2,6.0,12.6,12.8
48291,18.4,15.4,6.2,6.0,12.6,12.8
48293,18.4,15.4,6.2,6.0,12.6,12.8
48295,18.4,15.4,6.2,6.0,12.6,12.8
48297,18.4,15.4,6.2,6.0,12.6,12.8
48299,18.4,15.4,6.2,6.0,12.6,12.8
48301,18.4,15.4,6.2,6.0,12.6,12.8
48303,18.4,15.4,6.2,6.0,12.6,12.8
48305,18.4,15.4,6.2,6.0,12.6,12.8
48307,18.4,15.4,6.2,6.0,12.6,12.8
48309,18.4,15.4,6.2,6.0,12.6,12.8
48311,18.4,15.4,6.2,6.0,12.6,12.8
48313,18.4,15.4,6.2,6.0,12.6,12.8
48315,18.4,15.4,6.2,6.0,12.6,12.8
48317,18.4,15.4,6.2,6.0,12.6,12.8
48319,18.4,15.4,6.2,6.0,12.6,12.8
48321,18.4,15.4,6.2,6.0,12.6,12.8
48323,18.4,15.4,6.2,6.0,12.6,12.8
48325,18.4,15.4,6.2,6.0,12.6,12.8
48327,18.4,15.4,6.2,6.0,12.6,12.8
48329,18.4,15.4,6.2,6.0,12.6,12.8
48331,18.4,15.4,6.2,6.0,12.6,12.8
48333,18.4,15.4,6.2,6.0,12.6,12.8
48335,18.4,15.4,6.2,6.0,12.6,12.8
48337,18.4,15.4,6.2,6.0,12.6,12.8
48339,18.4,15.4,6.2,6.0,12.6,12.8
48341,18.4,15.4,6.2,6.0,12.6,12.8
48343,18.4,15.4,6.2,6.0,12.6,12.8
48345,18.4,15.4,6.2,6.0,12.6,12.8
48347,18.4,15.4,6.2,6.0,12.6,12.8
48349,18.4,15.4,6.2,6.0,12.6,12.8
48351,18.4,15.4,6.2,6.0,12.6,12.8
48353,18.4,15.4,6.2,6.0,12.6,12.8
48355,18.4,15.4,6.2,6.0,12.6,12.8
48357,18.4,15.4,6.2,6.0,12.6,12.8
48359,18.4,15.4,6.2,6.0,12.6,12.8
48361,18.4,15.4,6.2,6.0,12.6,12.8
48363,18.4,15.4,6.2,6.0,12.6,12.8
48365,18.4,15.4,6.2,6.0,12.6,12.8
48367,18.4,15.4,6.2,6.0,12.6,12.8
48369,18.4,15.4,6.2,6.0,12.6,12.8
48371,18.4,15.4,6.2,6.0,12.6,12.8
48373,18.4,15.4,6.2,6.0,12.6,12.8
48375,18.4,15.4,6.2,6.0,12.6,12.8
48377,18.4,15.4,6.2,6.0,12.6,12.8
48379,18.4,15.4,6.2,6.0,12.6,12.8
48381,18.4,15.4,6.2,6.0,12.6,12.8
48383,18.4,15.4,6.2,6.0,12.6,12.8
48385,18.4,15.4,6.2,6.0,12.6,12.8
48387,18.4,15.4,6.2,6.0,12.6,12.8
48389,18.4,15.4,6.2,6.0,12.6,12.8
48391,18.4,15.4,6.2,6.0,12.6,12.8
48393,18.4,15.4,6.2,6.0,12.6,12.8
48395,18.4,15.4,6.2,6.0,12.6,12.8
48397,18.4,15.4,6.2,6.0,12.6,12.8
48399,18.4,15.4,6.2,6.0,12.6,12.8
48401,18.4,15.4,6.2,6.0,12.6,12.8
48403,18.4,15.4,6.2,6.0,12.6,12.8
48405,18.4,15.4,6.2,6.0,12.6,12.8
48407,18.4,15.4,6.2,6.0,12.6,12.8
48409,18.4,15.4,6.2,6.0,12.6,12.8
48411,18.4,15.4,6.2,6.0,12.6,12.8
48413,18.4,15.4,6.2,6.0,12.6,12.8
48415,18.4,15.4,6.2,6.0,12.6,12.8
48417,18.4,15.4,6.2,6.0,12.6,12.8
48419,18.4,15.4,6.2,6.0,12.6,12.8
48421,18.4,15.4,6.2,6.0,12.6,12.8
48423,18.4,15.4,6.2,6.0,12.6,12.8
48425,18.4,15.4,6.2,6.0,12.6,12.8
48427,18.4,15.4,6.2,6.0,12.6,12.8
48429,18.4,15.4,6.2,6.0,12.6,12.8
48431,18.4,15.4,6.2,6.0,12.6,12.8
48433,18.4,15.4,6.2,6.0,12.6,12.8
48435,18.4,15.4,6.2,6.0,12.6,12.8
48437,18.4,15.4,6.2,6.0,12.6,12.8
48439,18.4,15.4,6.2,6.0,12.6,12.8
48441,18.4,15.4,6.2,6.0,12.6,12.8
48443,18.4,15.4,6.2,6.0,12.6,12.8
48445,18.4,15.4,6.2,6.0,12.6,12.8
48447,18.4,15.4,6.2,6.0,12.6,12.8
48449,18.4,15.4,6.2,6.0,12.6,12.8
48451,18.4,15.4,6.2,6.0,12.6,12.8
48453,18.4,15.4,6.2,6.0,12.6,12.8
48455,18.4,15.4,6.2,6.0,12.6,12.8
48457,18.4,15.4,6.2,6.0,12.6,12.8
48459,18.4,15.4,6.2,6.0,12.6,12.8
48461,18.4,15.4,6.2,6.0,12.6,12.8
48463,18.4,15.4,6.2,6.0,12.6,12.8
48465,18.4,15.4,6.2,6.0,12.6,12.8
48467,18.4,15.4,6.2,6.0,12.6,12.8
48469,18.4,15.4,6.2,6.0,12.6,12.8
48471,18.4,15.4,6.2,6.0,12.6,12.8
48473,18.4,15.4,6.2,6.0,12.6,12.8
48475,18.4,15.4,6.2,6.0,12.6,12.8
48477,18.4,15.4,6.2,6.0,12.6,12.8
48479,18.4,15.4,6.2,6.0,12.6,12.8
48481,18.4,15.4,6.2,6.0,12.6,12.8
48483,18.4,15.4,6.2,6.0,12.6,12.8
48485,18.4,15.4,6.2,6.0,12.6,12.8
48487,18.4,15.4,6.2,6.0,12.6,12.8
48489,18.4,15.4,6.2,6.0,12.6,12.8
48491,18.4,15.4,6.2,6.0,12.6,12.8
48493,18.4,15.4,6.2,6.0,12.6,12.8
48495,18.4,15.4,6.2,6.0,12.6,12.8
48497,18.4,15.4,6.2,6.0,12.6,12.8
48499,18.4,15.4,6.2,6.0,12.6,12.8
48501,18.4,15.4,6.2,6.0,12.6,12.8
48503,18.4,15.4,6.2,6.0,12.6,12.8
48505,18.4,15.4,6.2,6.0,12.6,12.8
48507,18.4,15.4,6.2,6.0,12.6,12.8
49001,14.8,11.9,4.8,4.5,9.7,9.0
49003,14.8,11.9,4.8,4.5,9.7,9.0
49005,14.8,11.9,4.8,4.5,9.7,9.0
49007,14.8,11.9,4.8,4.5,9.7,9.0
49009,14.8,11.9,4.8,4.5,9.7,9.0
49011,14.8,11.9,4.8,4.5,9.7,9.0
49013,14.8,11.9,4.8,4.5,9.7,9.0
49015,14.8,11.9,4.8,4.5,9.7,9.0
49017,14.8,11.9,4.8,4.5,9.7,9.0
49019,14.8,11.9,4.8,4.5,9.7,9.0
49021,14.8,11.9,4.8,4.5,9.7,9.0
49023,14.8,11.9,4.8,4.5,9.7,9.0
49025,14.8,11.9,4.8,4.5,9.7,9.0
49027,14.8,11.9,4.8,4.5,9.7,9.0
49029,14.8,11.9,4.8,4.5,9.7,9.0
49031,14.8,11.9,4.8,4.5,9.7,9.0
49033,14.8,11.9,4.8,4.5,9.7,9.0
49035,14.8,11.9,4.8,4.5,9.7,9.0
49037,14.8,11.9,4.8,4.5,9.7,9.0
49039,14.8,11.9,4.8,4.5,9.7,9.0
49041,14.8,11.9,4.8,4.5,9.7,9.0
49043,14.8,11.9,4.8,4.5,9.7,9.0
49045,14.8,11.9,4.8,4.5,9.7,9.0
49047,14.8,11.9,4.8,4.5,9.7,9.0
49049,14.8,11.9,4.8,4.5,9.7,9.0
49051,14.8,11.9,4.8,4.5,9.7,9.0
49053,14.8,11.9,4.8,4.5,9.7,9.0
49055,14.8,11.9,4.8,4.5,9.7,9.0
49057,14.8,11.9,4.8,4.5,9.7,9.0
50001,9.2,9.8,3.2,4.3,6.4,8.0
50003,9.2,9.8,3.2,4.3,6.4,8.0
50005,9.2,9.8,3.2,4.3,6.4,8.0
50007,9.2,9.8,3.2,4.3,6.4,8.0
50009,9.2,9.8,3.2,4.3,6.4,8.0
50011,9.2,9.8,3.2,4.3,6.4,8.0
50013,9.2,9.8,3.2,4.3,6.4,8.0
50015,9.2,9.8,3.2,4.3,6.4,8.0
50017,9.2,9.8,3.2,4.3,6.4,8.0
50019,9.2,9.8,3.2,4.3,6.4,8.0
50021,9.2,9.8,3.2,4.3,6.4,8.0
50023,9.2,9.8,3.2,4.3,6.4,8.0
50025,9.2,9.8,3.2,4.3,6.4,8.0
50027,9.2,9.8,3.2,4.3,6.4,8.0
51001,12.7,11.4,5.6,5.1,6.2,6.2
51003,12.7,11.4,5.6,5.1,6.2,6.2
51005,12.7,11.4,5.6,5.1,6.2,6.2
51007,12.7,11.4,5.6,5.1,6.2,6.2
51009,12.7,11.4,5.6,5.1,6.2,6.2
51011,12.7,11.4,5.6,5.1,6.2,6.2
51013,12.7,11.4,5.6,5.1,6.2,6.2
51015,12.7,11.4,5.6,5.1,6.2,6.2
51017,12.7,11.4,5.6,5.1,6.2,6.2
51019,12.7,11.4,5.6,5.1,6.2,6.2
51021,12.7,11.4,5.6,5.1,6.2,6.2
51023,12.7,11.4,5.6,5.1,6.2,6.2
51025,12.7,11.4,5.6,5.1,6.2,6.2
51027,12.7,11.4,5.6,5.1,6.2,6.2
51029,12.7,11.4,5.6,5.1,6.2,6.2
51031,12.7,11.4,5.6,5.1,6.2,6.2
51033,12.7,11.4,5.6,5.1,6.2,6.2
51035,12.7,11.4,5.6,5.1,6.2,6.2
51036,12.7,11.4,5.6,5.1,6.2,6.2
51037,12.7,11.4,5.6,5.1,6.2,6.2
51041,12.7,11.4,5.6,5.1,6.2,6.2
51043,12.7,11.4,5.6,5.1,6.2,6.2
51045,12.7,11.4,5.6,5.1,6.2,6.2
51047,12.7,11.4,5.6,5.1,6.2,6.2
51049,12.7,11.4,5.6,5.1,6.2,6.2
51051,12.7,11.4,5.6,5.1,6.2,6.2
51053,12.7,11.4,5.6,5.1,6.2,6.2
51057,12.7,11.4,5.6,5.1,6.2,6.2
51059,12.7,11.4,5.6,5.1,6.2,6.2
51061,12.7,11.4,5.6,5.1,6.2,6.2
51063,12.7,11.4,5.6,5.1,6.2,6.2
51065,12.7,11.4,5.6,5.1,6.2,6.2
51067,12.7,11.4,5.6,5.1,6.2,6.2
51069,12.7,11.4,5.6,5.1,6.2,6.2
51071,12.7,11.4,5.6,5.1,6.2,6.2
51073,12.7,11.4,5.6,5.1,6.2,6.2
51075,12.7,11.4,5.6,5.1,6.2,6.2
51077,12.7,11.4,5.6,5.1,6.2,6.2
51079,12.7,11.4,5.6,5.1,6.2,6.2
51081,12.7,11.4,5.6,5.1,6.2,6.2
51083,12.7,11.4,5.6,5.1,6.2,6.2
51085,12.7,11.4,5.6,5.1,6.2,6.2
51087,12.7,11.4,5.6,5.1,6.2,6.2
51089,12.7,11.4,5.6,5.1,6.2,6.2
51091,12.7,11.4,5.6,5.1,6.2,6.2
51093,12.7,11.4,5.6,5.1,6.2,6.2
51095,12.7,11.4,5.6,5.1,6.2,6.2
51097,12.7,11.4,5.6,5.1,6.2,6.2
51099,12.7,11.4,5.6,5.1,6.2,6.2
51101,12.7,11.4,5.6,5.1,6.2,6.2
51103,12.7,11.4,5.6,5.1,6.2,6.2
51105,12.7,11.4,5.6,5.1,6.2,6.2
51107,12.7,11.4,5.6,5.1,6.2,6.2
51109,12.7,11.4,5.6,5.1,6.2,6.2
51111,12.7,11.4,5.6,5.1,6.2,6.2
51113,12.7,11.4,5.6,5.1,6.2,6.2
51115,12.7,11.4,5.6,5.1,6.2,6.2
51117,12.7,11.4,5.6,5.1,6.2,6.2
51119,12.7,11.4,5.6,5.1,6.2,6.2
51121,12.7,11.4,5.6,5.1,6.2,6.2
51125,12.7,11.4,5.6,5.1,6.2,6.2
51127,12.7,11.4,5.6,5.1,6.2,6.2
51131,12.7,11.4,5.6,5.1,6.2,6.2
51133,12.7,11.4,5.6,5.1,6.2,6.2
51135,12.7,11.4,5.6,5.1,6.2,6.2
51137,12.7,11.4,5.6,5.1,6.2,6.2
51139,12.7,11.4,5.6,5.1,6.2,6.2
51141,12.7,11.4,5.6,5.1,6.2,6.2
51143,12.7,11.4,5.6,5.1,6.2,6.2
51145,12.7,11.4,5.6,5.1,6.2,6.2
51147,12.7,11.4,5.6,5.1,6.2,6.2
51149,12.7,11.4,5.6,5.1,6.2,6.2
51153,12.7,11.4,5.6,5.1,6.2,6.2
51155,12.7,11.4,5.6,5.1,6.2,6.2
51157,12.7,11.4,5.6,5.1,6.2,6.2
51159,12.7,11.4,5.6,5.1,6.2,6.2
51161,12.7,11.4,5.6,5.1,6.2,6.2
51163,12.7,11.4,5.6,5.1,6.2,6.2
51165,12.7,11.4,5.6,5.1,6.2,6.2
51167,12.7,11.4,5.6,5.1,6.2,6.2
51169,12.7,11.4,5.6,5.1,6.2,6.2
51171,12.7,11.4,5.6,5.1,6.2,6.2
51173,12.7,11.4,5.6,5.1,6.2,6.2
51175,12.7,11.4,5.6,5.1,6.2,6.2
51177,12.7,11.4,5.6,5.1,6.2,6.2
51179,12.7,11.4,5.6,5.1,6.2,6.2
51181,12.7,11.4,5.6,5.1,6.2,6.2
51183,12.7,11.4,5.6,5.1,6.2,6.2
51185,12.7,11.4,5.6,5.1,6.2,6.2
51187,12.7,11.4,5.6,5.1,6.2,6.2
51191,12.7,11.4,5.6,5.1,6.2,6.2
51193,12.7,11.4,5.6,5.1,6.2,6.2
51195,12.7,11.4,5.6,5.1,6.2,6.2
51197,12.7,11.4,5.6,5.1,6.2,6.2
51199,12.7,11.4,5.6,5.1,6.2,6.2
51510,12.7,11.4,5.6,5.1,6.2,6.2
51515,12.7,11.4,5.6,5.1,6.2,6.2
51520,12.7,11.4,5.6,5.1,6.2,6.2
51530,12.7,11.4,5.6,5.1,6.2,6.2
51540,12.7,11.4,5.6,5.1,6.2,6.2
51550,12.7,11.4,5.6,5.1,6.2,6.2
51570,12.7,11.4,5.6,5.1,6.2,6.2
51580,12.7,11.4,5.6,5.1,6.2,6.2
51590,12.7,11.4,5.6,5.1,6.2,6.2
51595,12.7,11.4,5.6,5.1,6.2,6.2
51600,12.7,11.4,5.6,5.1,6.2,6.2
51610,12.7,11.4,5.6,5.1,6.2,6.2
51620,12.7,11.4,5.6,5.1,6.2,6.2
51630,12.7,11.4,5.6,5.1,6.2,6.2
51640,12.7,11.4,5.6,5.1,6.2,6.2
51650,12.7,11.4,5.6,5.1,6.2,6.2
51660,12.7,11.4,5.6,5.1,6.2,6.2
51670,12.7,11.4,5.6,5.1,6.2,6.2
51678,12.7,11.4,5.6,5.1,6.2,6.2
51680,12.7,11.4,5.6,5.1,6.2,6.2
51683,12.7,11.4,5.6,5.1,6.2,6.2
51685,12.7,11.4,5.6,5.1,6.2,6.2
51690,12.7,11.4,5.6,5.1,6.2,6.2
51700,12.7,11.4,5.6,5.1,6.2,6.2
51710,12.7,11.4,5.6,5.1,6.2,6.2
51720,12.7,11.4,5.6,5.1,6.2,6.2
51730,12.7,11.4,5.6,5.1,6.2,6.2
51735,12.7,11.4,5.6,5.1,6.2,6.2
51740,12.7,11.4,5.6,5.1,6.2,6.2
51750,12.7,11.4,5.6,5.1,6.2,6.2
51760,12.7,11.4,5.6,5.1,6.2,6.2
51770,12.7,11.4,5.6,5.1,6.2,6.2
51775,12.7,11.4,5.6,5.1,6.2,6.2
51790,12.7,11.4,5.6,5.1,6.2,6.2
51800,12.7,11.4,5.6,5.1,6.2,6.2
51810,12.7,11.4,5.6,5.1,6.2,6.2
51820,12.7,11.4,5.6,5.1,6.2,6.2
51830,12.7,11.4,5.6,5.1,6.2,6.2
51840,12.7,11.4,5.6,5.1,6.2,6.2
53001,14.6,12.9,6.1,4.8,8.5,8.7
53003,14.6,12.9,6.1,4.8,8.5,8.7
53005,14.6,12.9,6.1,4.8,8.5,8.7
53007,14.6,12.9,6.1,4.8,8.5,8.7
53009,14.6,12.9,6.1,4.8,8.5,8.7
53011,14.6,12.9,6.1,4.8,8.5,8.7
53013,14.6,12.9,6.1,4.8,8.5,8.7
53015,14.6,12.9,6.1,4.8,8.5,8.7
53017,14.6,12.9,6.1,4.8,8.5,8.7
53019,14.6,12.9,6.1,4.8,8.5,8.7
53021,14.6,12.9,6.1,4.8,8.5,8.7
53023,14.6,12.9,6.1,4.8,8.5,8.7
53025,14.6,12.9,6.1,4.8,8.5,8.7
53027,14.6,12.9,6.1,4.8,8.5,8.7
53029,14.6,12.9,6.1,4.8,8.5,8.7
53031,14.6,12.9,6.1,4.8,8.5,8.7
53033,14.6,12.9,6.1,4.8,8.5,8.7
53035,14.6,12.9,6.1,4.8,8.5,8.7
53037,14.6,12.9,6.1,4.8,8.5,8.7
53039,14.6,12.9,6.1,4.8,8.5,8.7
53041,14.6,12.9,6.1,4.8,8.5,8.7
53043,14.6,12.9,6.1,4.8,8.5,8.7
53045,14.6,12.9,6.1,4.8,8.5,8.7
53047,14.6,12.9,6.1,4.8,8.5,8.7
53049,14.6,12.9,6.1,4.8,8.5,8.7
53051,14.6,12.9,6.1,4.8,8.5,8.7
53053,14.6,12.9,6.1,4.8,8.5,8.7
53055,14.6,12.9,6.1,4.8,8.5,8.7
53057,14.6,12.9,6.1,4.8,8.5,8.7
53059,14.6,12.9,6.1,4.8,8.5,8.7
53061,14.6,12.9,6.1,4.8,8.5,8.7
53063,14.6,12.9,6.1,4.8,8.5,8.7
53065,14.6,12.9,6.1,4.8,8.5,8.7
53067,14.6,12.9,6.1,4.8,8.5,8.7
53069,14.6,12.9,6.1,4.8,8.5,8.7
53071,14.6,12.9,6.1,4.8,8.5,8.7
53073,14.6,12.9,6.1,4.8,8.5,8.7
53075,14.6,12.9,6.1,4.8,8.5,8.7
53077,14.6,12.9,6.1,4.8,8.5,8.7
54001,11.2,11.3,4.7,4.7,6.5,7.4
54003,11.2,11.3,4.7,4.7,6.5,7.4
54005,11.2,11.3,4.7,4.7,6.5,7.4
54007,11.2,11.3,4.7,4.7,6.5,7.4
54009,11.2,11.3,4.7,4.7,6.5,7.4
54011,11.2,11.3,4.7,4.7,6.5,7.4
54013,11.2,11.3,4.7,4.7,6.5,7.4
54015,11.2,11.3,4.7,4.7,6.5,7.4
54017,11.2,11.3,4.7,4.7,6.5,7.4
54019,11.2,11.3,4.7,4.7,6.5,7.4
54021,11.2,11.3,4.7,4.7,6.5,7.4
54023,11.2,11.3,4.7,4.7,6.5,7.4
54025,11.2,11.3,4.7,4.7,6.5,7.4
54027,11.2,11.3,4.7,4.7,6.5,7.4
54029,11.2,11.3,4.7,4.7,6.5,7.4
54031,11.2,11.3,4.7,4.7,6.5,7.4
54033,11.2,11.3,4.7,4.7,6.5,7.4
54035,11.2,11.3,4.7,4.7,6.5,7.4
54037,11.2,11.3,4.7,4.7,6.5,7.4
54039,11.2,11.3,4.7,4.7,6.5,7.4
54041,11.2,11.3,4.7,4.7,6.5,7.4
54043,11.2,11.3,4.7,4.7,6.5,7.4
54045,11.2,11.3,4.7,4.7,6.5,7.4
54047,11.2,11.3,4.7,4.7,6.5,7.4
54049,11.2,11.3,4.7,4.7,6.5,7.4
54051,11.2,11.3,4.7,4.7,6.5,7.4
54053,11.2,11.3,4.7,4.7,6.5,7.4
54055,11.2,11.3,4.7,4.7,6.5,7.4
54057,11.2,11.3,4.7,4.7,6.5,7.4
54059,11.2,11.3,4.7,4.7,6.5,7.4
54061,11.2,11.3,4.7,4.7,6.5,7.4
54063,11.2,11.3,4.7,4.7,6.5,7.4
54065,11.2,11.3,4.7,4.7,6.5,7.4
54067,11.2,11.3,4.7,4.7,6.5,7.4
54069,11.2,11.3,4.7,4.7,6.5,7.4
54071,11.2,11.3,4.7,4.7,6.5,7.4
54073,11.2,11.3,4.7,4.7,6.5,7.4
54075,11.2,11.3,4.7,4.7,6.5,7.4
54077,11.2,11.3,4.7,4.7,6.5,7.4
54079,11.2,11.3,4.7,4.7,6.5,7.4
54081,11.2,11.3,4.7,4.7,6.5,7.4
54083,11.2,11.3,4.7,4.7,6.5,7.4
54085,11.2,11.3,4.7,4.7,6.5,7.4
54087,11.2,11.3,4.7,4.7,6.5,7.4
54089,11.2,11.3,4.7,4.7,6.5,7.4
54091,11.2,11.3,4.7,4.7,6.5,7.4
54093,11.2,11.3,4.7,4.7,6.5,7.4
54095,11.2,11.3,4.7,4.7,6.5,7.4
54097,11.2,11.3,4.7,4.7,6.5,7.4
54099,11.2,11.3,4.7,4.7,6.5,7.4
54101,11.2,11.3,4.7,4.7,6.5,7.4
54103,11.2,11.3,4.7,4.7,6.5,7.4
54105,11.2,11.3,4.7,4.7,6.5,7.4
54107,11.2,11.3,4.7,4.7,6.5,7.4
54109,11.2,11.3,4.7,4.7,6.5,7.4
55001,14.2,15.0,4.9,6.2,7.1,7.7
55003,14.2,15.0,4.9,6.2,7.1,7.7
55005,14.2,15.0,4.9,6.2,7.1,7.7
55007,14.2,15.0,4.9,6.2,7.1,7.7
55009,14.2,15.0,4.9,6.2,7.1,7.7
55011,14.2,15.0,4.9,6.2,7.1,7.7
55013,14.2,15.0,4.9,6.2,7.1,7.7
55015,14.2,15.0,4.9,6.2,7.1,7.7
55017,14.2,15.0,4.9,6.2,7.1,7.7
55019,14.2,15.0,4.9,6.2,7.1,7.7
55021,14.2,15.0,4.9,6.2,7.1,7.7
55023,14.2,15.0,4.9,6.2,7.1,7.7
55025,14.2,15.0,4.9,6.2,7.1,7.7
55027,14.2,15.0,4.9,6.2,7.1,7.7
55029,14.2,15.0,4.9,6.2,7.1,7.7
55031,14.2,15.0,4.9,6.2,7.1,7.7
55033,14.2,15.0,4.9,6.2,7.1,7.7
55035,14.2,15.0,4.9,6.2,7.1,7.7
55037,14.2,15.0,4.9,6.2,7.1,7.7
55039,14.2,15.0,4.9,6.2,7.1,7.7
55041,14.2,15.0,4.9,6.2,7.1,7.7
55043,14.2,15.0,4.9,6.2,7.1,7.7
55045,14.2,15.0,4.9,6.2,7.1,7.7
55047,14.2,15.0,4.9,6.2,7.1,7.7
55049,14.2,15.0,4.9,6.2,7.1,7.7
55051,14.2,15.0,4.9,6.2,7.1,7.7
55053,14.2,15.0,4.9,6.2,7.1,7.7
55055,14.2,15.0,4.9,6.2,7.1,7.7
55057,14.2,15.0,4.9,6.2,7.1,7.7
55059,14.2,15.0,4.9,6.2,7.1,7.7
55061,14.2,15.0,4.9,6.2,7.1,7.7
55063,14.2,15.0,4.9,6.2,7.1,7.7
55065,14.2,15.0,4.9,6.2,7.1,7.7
55067,14.2,15.0,4.9,6.2,7.1,7.7
55069,14.2,15.0,4.9,6.2,7.1,7.7
55071,14.2,15.0,4.9,6.2,7.1,7.7
55073,14.2,15.0,4.9,6.2,7.1,7.7
55075,14.2,15.0,4.9,6.2,7.1,7.7
